Timestamp;Light Intensity;Temperature in Celsius;Temperature in Fahrenheit
2022-04-09 18:03:25;90.67;18.06;64.51
2022-04-09 18:03:31;91.04;17.87;64.16
2022-04-09 18:03:38;90.72001;17.87;64.16
2022-04-09 18:03:44;90.33;17.95;64.32
2022-04-09 18:03:50;90.7;18.34;65.01
2022-04-09 18:03:57;90.55;18.1;64.59
2022-04-09 18:04:03;91.58;18.13;64.63
2022-04-09 18:04:10;91.65;18.53;65.36
2022-04-09 18:04:16;92.06;18.28;64.9
2022-04-09 18:04:22;90.82;18.32;64.97
2022-04-09 18:04:29;92.31;18.19;64.74
2022-04-09 18:04:35;91.84;18.0;64.39
2022-04-09 18:04:42;92.14;18.38;65.09
2022-04-09 18:04:48;91.62001;18.4;65.13
2022-04-09 18:04:54;91.45;18.19;64.74
2022-04-09 18:05:01;91.23;18.19;64.74
2022-04-09 18:05:07;91.58;18.49;65.28
2022-04-09 18:05:14;91.92;18.06;64.51
2022-04-09 18:05:20;92.01;18.19;64.74
2022-04-09 18:05:26;91.62001;18.1;64.59
2022-04-09 18:05:33;91.65;18.1;64.59
2022-04-09 18:05:39;91.14;18.13;64.63
2022-04-09 18:05:46;91.14;18.28;64.9
2022-04-09 18:05:52;91.26;18.21;64.78
2022-04-09 18:05:59;91.31;18.51;65.32
2022-04-09 18:06:05;90.84;18.23;64.82
2022-04-09 18:06:11;86.64001;18.1;64.59
2022-04-09 18:06:18;90.99;18.06;64.51
2022-04-09 18:06:24;91.50001;18.1;64.59
2022-04-09 18:06:31;91.55001;18.28;64.9
2022-04-09 18:06:37;91.26;18.13;64.63
2022-04-09 18:06:43;91.58;18.02;64.43
2022-04-09 18:06:50;91.33;18.17;64.7
2022-04-09 18:06:56;90.89;18.06;64.51
2022-04-09 18:07:03;91.62001;18.34;65.01
2022-04-09 18:07:09;91.7;18.34;65.01
2022-04-09 18:07:15;91.38;18.34;65.01
2022-04-09 18:07:22;91.72;18.02;64.43
2022-04-09 18:07:28;92.23001;18.3;64.94
2022-04-09 18:07:35;92.06;18.04;64.47
2022-04-09 18:07:41;91.87;17.98;64.36
2022-04-09 18:07:47;92.5;18.3;64.94
2022-04-09 18:07:54;92.43;18.13;64.63
2022-04-09 18:08:00;90.84;18.3;64.94
2022-04-09 18:08:07;93.04;18.47;65.24
2022-04-09 18:08:13;92.82001;18.17;64.7
2022-04-09 18:08:19;92.7;18.17;64.7
2022-04-09 18:08:26;92.99;18.15;64.66
2022-04-09 18:08:32;93.33;18.13;64.63
2022-04-09 18:08:39;92.6;18.19;64.74
2022-04-09 18:08:45;92.45;18.4;65.13
2022-04-09 18:08:51;93.24;18.21;64.78
2022-04-09 18:08:58;92.99;18.13;64.63
2022-04-09 18:09:04;93.26;18.25;64.86
2022-04-09 18:09:11;93.28;18.21;64.78
2022-04-09 18:09:17;93.09;18.3;64.94
2022-04-09 18:09:23;93.36;18.17;64.7
2022-04-09 18:09:30;93.09;18.28;64.9
2022-04-09 18:09:36;93.65001;18.25;64.86
2022-04-09 18:09:43;93.97;18.15;64.66
2022-04-09 18:09:49;93.31;18.1;64.59
2022-04-09 18:09:55;93.68;18.06;64.51
2022-04-09 18:10:02;93.9;18.17;64.7
2022-04-09 18:10:08;94.31;18.19;64.74
2022-04-09 18:10:15;94.31;18.02;64.43
2022-04-09 18:10:21;94.08999;17.78;64.01
2022-04-09 18:10:27;94.58;17.98;64.36
2022-04-09 18:10:34;93.87;18.19;64.74
2022-04-09 18:10:40;94.6;18.38;65.09
2022-04-09 18:10:47;94.41001;17.98;64.36
2022-04-09 18:10:53;93.72001;18.19;64.74
2022-04-09 18:10:59;94.08999;18.02;64.43
2022-04-09 18:11:06;94.38;18.1;64.59
2022-04-09 18:11:12;94.24;17.85;64.12
2022-04-09 18:11:19;94.31;18.17;64.7
2022-04-09 18:11:25;94.36;18.13;64.63
2022-04-09 18:11:31;93.82;18.0;64.39
2022-04-09 18:11:38;94.48001;18.21;64.78
2022-04-09 18:11:44;94.36;18.47;65.24
2022-04-09 18:11:51;94.56;18.32;64.97
2022-04-09 18:11:57;94.46;18.43;65.17
2022-04-09 18:12:03;95.17;18.32;64.97
2022-04-09 18:12:10;94.56;18.1;64.59
2022-04-09 18:12:16;94.21;18.32;64.97
2022-04-09 18:12:23;94.34;18.34;65.01
2022-04-09 18:12:29;93.99;18.1;64.59
2022-04-09 18:12:35;93.95;18.43;65.17
2022-04-09 18:12:42;93.65001;18.36;65.05
2022-04-09 18:12:48;94.63;18.02;64.43
2022-04-09 18:12:55;93.82;18.28;64.9
2022-04-09 18:13:01;94.36;18.32;64.97
2022-04-09 18:13:08;94.26001;18.04;64.47
2022-04-09 18:13:14;94.26001;18.02;64.43
2022-04-09 18:13:20;94.21;18.23;64.82
2022-04-09 18:13:27;94.26001;18.43;65.17
2022-04-09 18:13:33;93.9;18.38;65.09
2022-04-09 18:13:40;94.58;18.36;65.05
2022-04-09 18:13:46;94.07001;18.3;64.94
2022-04-09 18:13:52;93.28;18.02;64.43
2022-04-09 18:13:59;94.43;18.06;64.51
2022-04-09 18:14:05;94.48001;18.13;64.63
2022-04-09 18:14:12;94.58;18.23;64.82
2022-04-09 18:14:18;93.21;18.32;64.97
2022-04-09 18:14:24;94.53;18.06;64.51
2022-04-09 18:14:31;94.68;18.28;64.9
2022-04-09 18:14:37;95.0;18.04;64.47
2022-04-09 18:14:44;95.04001;18.28;64.9
2022-04-09 18:14:50;94.16;18.19;64.74
2022-04-09 18:14:56;94.19001;18.34;65.01
2022-04-09 18:15:03;94.75;18.28;64.9
2022-04-09 18:15:09;94.43;17.95;64.32
2022-04-09 18:15:16;94.82;18.19;64.74
2022-04-09 18:15:22;94.8;18.1;64.59
2022-04-09 18:15:28;94.63;18.45;65.21
2022-04-09 18:15:35;94.97001;18.06;64.51
2022-04-09 18:15:41;94.73001;18.47;65.24
2022-04-09 18:15:48;94.12001;18.15;64.66
2022-04-09 18:15:54;93.68;18.17;64.7
2022-04-09 18:16:00;93.68;18.06;64.51
2022-04-09 18:16:07;93.6;18.0;64.39
2022-04-09 18:16:13;93.53;18.04;64.47
2022-04-09 18:16:20;93.46;18.0;64.39
2022-04-09 18:16:26;93.43;17.95;64.32
2022-04-09 18:16:32;93.97;17.95;64.32
2022-04-09 18:16:39;93.28;18.23;64.82
2022-04-09 18:16:45;93.68;18.06;64.51
2022-04-09 18:16:52;93.7;18.28;64.9
2022-04-09 18:16:58;93.6;17.48;63.47
2022-04-09 18:17:04;94.21;18.23;64.82
2022-04-09 18:17:11;94.7;18.56;65.4
2022-04-09 18:17:17;94.48001;18.21;64.78
2022-04-09 18:17:24;94.97001;18.15;64.66
2022-04-09 18:17:30;93.99;18.19;64.74
2022-04-09 18:17:36;94.36;18.28;64.9
2022-04-09 18:17:43;94.16;18.15;64.66
2022-04-09 18:17:49;93.8;18.49;65.28
2022-04-09 18:17:56;93.43;18.28;64.9
2022-04-09 18:18:02;93.53;18.13;64.63
2022-04-09 18:18:08;93.06;18.4;65.13
2022-04-09 18:18:15;93.82;18.23;64.82
2022-04-09 18:18:21;93.19;18.28;64.9
2022-04-09 18:18:28;93.75;18.32;64.97
2022-04-09 18:18:34;93.63;18.38;65.09
2022-04-09 18:18:40;93.92;18.45;65.21
2022-04-09 18:18:47;93.7;18.08;64.55
2022-04-09 18:18:53;93.7;18.1;64.59
2022-04-09 18:19:00;94.12001;18.19;64.74
2022-04-09 18:19:06;93.5;17.98;64.36
2022-04-09 18:19:12;93.6;18.21;64.78
2022-04-09 18:19:19;93.58001;18.19;64.74
2022-04-09 18:19:25;93.99;18.1;64.59
2022-04-09 18:19:32;93.33;18.3;64.94
2022-04-09 18:19:38;93.85;18.19;64.74
2022-04-09 18:19:44;93.97;18.28;64.9
2022-04-09 18:19:51;94.07001;18.4;65.13
2022-04-09 18:19:57;93.9;18.13;64.63
2022-04-09 18:20:04;93.21;17.98;64.36
2022-04-09 18:20:10;93.99;18.13;64.63
2022-04-09 18:20:16;93.92;18.13;64.63
2022-04-09 18:20:23;93.09;18.04;64.47
2022-04-09 18:20:29;93.6;18.32;64.97
2022-04-09 18:20:36;93.43;18.34;65.01
2022-04-09 18:20:42;93.97;18.21;64.78
2022-04-09 18:20:49;93.68;18.02;64.43
2022-04-09 18:20:55;93.24;18.28;64.9
2022-04-09 18:21:01;93.9;17.95;64.32
2022-04-09 18:21:08;93.09;17.95;64.32
2022-04-09 18:21:14;93.65001;18.21;64.78
2022-04-09 18:21:21;93.04;18.06;64.51
2022-04-09 18:21:27;93.68;18.4;65.13
2022-04-09 18:21:33;93.5;18.49;65.28
2022-04-09 18:21:40;93.33;18.45;65.21
2022-04-09 18:21:46;93.24;18.28;64.9
2022-04-09 18:21:53;92.82001;18.45;65.21
2022-04-09 18:21:59;92.92;18.34;65.01
2022-04-09 18:22:05;93.63;18.43;65.17
2022-04-09 18:22:12;93.09;18.3;64.94
2022-04-09 18:22:18;93.14;17.95;64.32
2022-04-09 18:22:25;92.92;18.0;64.39
2022-04-09 18:22:31;93.14;18.19;64.74
2022-04-09 18:22:37;93.14;18.23;64.82
2022-04-09 18:22:44;93.11;18.21;64.78
2022-04-09 18:22:50;92.89001;18.08;64.55
2022-04-09 18:22:57;92.65;18.08;64.55
2022-04-09 18:23:03;92.63;18.13;64.63
2022-04-09 18:23:09;92.92;18.15;64.66
2022-04-09 18:23:16;93.41001;18.28;64.9
2022-04-09 18:23:22;92.43;18.06;64.51
2022-04-09 18:23:29;93.14;18.28;64.9
2022-04-09 18:23:35;92.5;18.17;64.7
2022-04-09 18:23:41;92.94001;18.04;64.47
2022-04-09 18:23:48;92.72;18.4;65.13
2022-04-09 18:23:54;92.87001;18.45;65.21
2022-04-09 18:24:01;92.26001;18.38;65.09
2022-04-09 18:24:07;92.92;18.06;64.51
2022-04-09 18:24:13;93.21;18.23;64.82
2022-04-09 18:24:20;92.87001;18.15;64.66
2022-04-09 18:24:26;93.26;18.38;65.09
2022-04-09 18:24:33;92.80001;18.49;65.28
2022-04-09 18:24:39;93.02;18.02;64.43
2022-04-09 18:24:45;92.89001;18.1;64.59
2022-04-09 18:24:52;92.82001;18.15;64.66
2022-04-09 18:24:58;92.31;18.28;64.9
2022-04-09 18:25:05;92.45;18.28;64.9
2022-04-09 18:25:11;92.23001;18.25;64.86
2022-04-09 18:25:17;92.5;18.58;65.44
2022-04-09 18:25:24;92.6;18.64;65.55
2022-04-09 18:25:30;92.6;18.53;65.36
2022-04-09 18:25:37;92.85;18.38;65.09
2022-04-09 18:25:43;93.11;18.51;65.32
2022-04-09 18:25:49;92.48;18.62;65.52
2022-04-09 18:25:56;92.7;18.13;64.63
2022-04-09 18:26:02;92.67;18.62;65.52
2022-04-09 18:26:09;92.48;18.34;65.01
2022-04-09 18:26:15;92.89001;18.23;64.82
2022-04-09 18:26:21;92.45;18.28;64.9
2022-04-09 18:26:28;92.41;18.4;65.13
2022-04-09 18:26:34;92.36;18.32;64.97
2022-04-09 18:26:41;92.41;18.34;65.01
2022-04-09 18:26:47;92.6;18.66;65.59
2022-04-09 18:26:53;92.09;18.45;65.21
2022-04-09 18:27:00;92.48;18.64;65.55
2022-04-09 18:27:06;92.21;18.51;65.32
2022-04-09 18:27:13;92.01;18.53;65.36
2022-04-09 18:27:19;92.28;18.13;64.63
2022-04-09 18:27:25;92.23001;18.3;64.94
2022-04-09 18:27:32;92.26001;18.36;65.05
2022-04-09 18:27:38;91.62001;18.56;65.4
2022-04-09 18:27:45;92.16001;18.66;65.59
2022-04-09 18:27:51;91.75;18.36;65.05
2022-04-09 18:27:58;92.43;18.75;65.75
2022-04-09 18:28:04;91.82;18.83;65.9
2022-04-09 18:28:10;91.33;18.79;65.83
2022-04-09 18:28:17;91.53;18.68;65.63
2022-04-09 18:28:23;91.43001;18.81;65.86
2022-04-09 18:28:30;91.92;18.86;65.94
2022-04-09 18:28:36;92.01;18.9;66.02
2022-04-09 18:28:42;91.50001;18.83;65.9
2022-04-09 18:28:49;91.58;18.66;65.59
2022-04-09 18:28:55;91.31;18.92;66.06
2022-04-09 18:29:02;91.23;18.73;65.71
2022-04-09 18:29:08;92.04;18.81;65.86
2022-04-09 18:29:14;91.38;18.81;65.86
2022-04-09 18:29:21;91.67;18.62;65.52
2022-04-09 18:29:27;91.36001;18.68;65.63
2022-04-09 18:29:34;91.87;18.79;65.83
2022-04-09 18:29:40;91.6;18.79;65.83
2022-04-09 18:29:46;91.65;18.73;65.71
2022-04-09 18:29:53;90.99;18.99;66.17
2022-04-09 18:29:59;91.04;19.03;66.25
2022-04-09 18:30:06;91.14;18.9;66.02
2022-04-09 18:30:12;91.14;18.58;65.44
2022-04-09 18:30:18;91.33;18.58;65.44
2022-04-09 18:30:25;91.11;18.75;65.75
2022-04-09 18:30:31;91.23;18.68;65.63
2022-04-09 18:30:38;91.18;18.47;65.24
2022-04-09 18:30:44;90.4;18.62;65.52
2022-04-09 18:30:50;90.6;18.36;65.05
2022-04-09 18:30:57;91.04;18.45;65.21
2022-04-09 18:31:03;91.04;18.51;65.32
2022-04-09 18:31:10;90.84;18.62;65.52
2022-04-09 18:31:16;90.16001;18.36;65.05
2022-04-09 18:31:22;90.65001;18.28;64.9
2022-04-09 18:31:29;90.5;18.58;65.44
2022-04-09 18:31:35;90.72001;18.28;64.9
2022-04-09 18:31:42;90.75;18.38;65.09
2022-04-09 18:31:48;89.92;18.66;65.59
2022-04-09 18:31:54;90.31;18.51;65.32
2022-04-09 18:32:01;90.45;18.4;65.13
2022-04-09 18:32:07;90.21;18.47;65.24
2022-04-09 18:32:14;89.57;18.88;65.98
2022-04-09 18:32:20;89.92;18.62;65.52
2022-04-09 18:32:26;89.92;18.47;65.24
2022-04-09 18:32:33;89.96;18.47;65.24
2022-04-09 18:32:39;89.74;18.45;65.21
2022-04-09 18:32:46;89.99;18.64;65.55
2022-04-09 18:32:52;89.67;18.62;65.52
2022-04-09 18:32:58;89.57;18.23;64.82
2022-04-09 18:33:05;87.86;18.75;65.75
2022-04-09 18:33:11;88.94;18.21;64.78
2022-04-09 18:33:18;88.91001;18.45;65.21
2022-04-09 18:33:24;89.40001;18.28;64.9
2022-04-09 18:33:30;89.62001;18.15;64.66
2022-04-09 18:33:37;88.74;18.34;65.01
2022-04-09 18:33:43;89.13;18.64;65.55
2022-04-09 18:33:50;89.28;18.43;65.17
2022-04-09 18:33:56;89.35;18.53;65.36
2022-04-09 18:34:02;89.43;18.34;65.01
2022-04-09 18:34:09;88.84;18.47;65.24
2022-04-09 18:34:15;88.94;18.15;64.66
2022-04-09 18:34:22;88.91001;18.17;64.7
2022-04-09 18:34:28;88.5;18.3;64.94
2022-04-09 18:34:34;89.23;18.58;65.44
2022-04-09 18:34:41;88.74;18.28;64.9
2022-04-09 18:34:47;88.6;18.32;64.97
2022-04-09 18:34:54;88.82;18.4;65.13
2022-04-09 18:35:00;89.01;18.45;65.21
2022-04-09 18:35:06;88.30001;18.49;65.28
2022-04-09 18:35:13;88.79001;18.66;65.59
2022-04-09 18:35:19;88.74;18.71;65.67
2022-04-09 18:35:26;88.77;18.38;65.09
2022-04-09 18:35:32;88.91001;18.45;65.21
2022-04-09 18:35:39;88.13;18.4;65.13
2022-04-09 18:35:45;88.6;18.66;65.59
2022-04-09 18:35:51;88.30001;18.45;65.21
2022-04-09 18:35:58;88.16001;18.62;65.52
2022-04-09 18:36:04;88.55;18.38;65.09
2022-04-09 18:36:11;88.87;18.56;65.4
2022-04-09 18:36:17;88.52;18.49;65.28
2022-04-09 18:36:23;88.06;18.43;65.17
2022-04-09 18:36:30;88.52;18.38;65.09
2022-04-09 18:36:36;88.33;18.62;65.52
2022-04-09 18:36:43;88.06;18.68;65.63
2022-04-09 18:36:49;88.33;18.43;65.17
2022-04-09 18:36:55;88.55;18.47;65.24
2022-04-09 18:37:02;88.43;18.53;65.36
2022-04-09 18:37:08;88.01001;18.73;65.71
2022-04-09 18:37:15;88.21;18.66;65.59
2022-04-09 18:37:21;88.33;18.83;65.9
2022-04-09 18:37:27;87.96;18.47;65.24
2022-04-09 18:37:34;87.33001;18.58;65.44
2022-04-09 18:37:40;88.74;18.51;65.32
2022-04-09 18:37:47;88.84;18.68;65.63
2022-04-09 18:37:53;88.82;18.51;65.32
2022-04-09 18:37:59;88.01001;18.43;65.17
2022-04-09 18:38:06;87.94001;18.4;65.13
2022-04-09 18:38:12;88.21;18.53;65.36
2022-04-09 18:38:19;88.43;18.36;65.05
2022-04-09 18:38:25;88.35;18.66;65.59
2022-04-09 18:38:31;88.69;18.56;65.4
2022-04-09 18:38:38;88.33;18.23;64.82
2022-04-09 18:38:44;87.99;18.23;64.82
2022-04-09 18:38:51;88.69;18.62;65.52
2022-04-09 18:38:57;88.30001;18.4;65.13
2022-04-09 18:39:03;87.91;18.45;65.21
2022-04-09 18:39:10;87.96;18.4;65.13
2022-04-09 18:39:16;88.06;18.71;65.67
2022-04-09 18:39:23;88.45;18.68;65.63
2022-04-09 18:39:29;88.06;19.31;66.75
2022-04-09 18:39:35;87.72;18.45;65.21
2022-04-09 18:39:42;88.35;18.34;65.01
2022-04-09 18:39:48;88.18;18.64;65.55
2022-04-09 18:39:55;88.21;18.17;64.7
2022-04-09 18:40:01;87.82001;18.28;64.9
2022-04-09 18:40:07;87.83999;18.3;64.94
2022-04-09 18:40:14;87.76999;18.49;65.28
2022-04-09 18:40:20;87.83999;18.43;65.17
2022-04-09 18:40:27;87.5;18.51;65.32
2022-04-09 18:40:33;87.67;18.53;65.36
2022-04-09 18:40:39;87.47001;18.19;64.74
2022-04-09 18:40:46;87.5;18.21;64.78
2022-04-09 18:40:52;87.01;18.32;64.97
2022-04-09 18:40:59;87.5;18.21;64.78
2022-04-09 18:41:05;87.5;18.32;64.97
2022-04-09 18:41:11;86.89;18.56;65.4
2022-04-09 18:41:18;87.5;18.4;65.13
2022-04-09 18:41:24;87.3;18.23;64.82
2022-04-09 18:41:31;86.69001;18.17;64.7
2022-04-09 18:41:37;86.94;18.32;64.97
2022-04-09 18:41:43;86.91001;18.51;65.32
2022-04-09 18:41:50;86.11;18.34;65.01
2022-04-09 18:41:56;86.89;18.58;65.44
2022-04-09 18:42:03;86.45;18.4;65.13
2022-04-09 18:42:09;85.69;18.23;64.82
2022-04-09 18:42:15;85.96;18.36;65.05
2022-04-09 18:42:22;85.81;18.3;64.94
2022-04-09 18:42:28;84.2;18.17;64.7
2022-04-09 18:42:35;86.4;18.21;64.78
2022-04-09 18:42:41;85.13;19.01;66.21
2022-04-09 18:42:47;85.69;18.13;64.63
2022-04-09 18:42:54;85.42;18.25;64.86
2022-04-09 18:43:00;85.06;18.45;65.21
2022-04-09 18:43:07;85.06;19.01;66.21
2022-04-09 18:43:13;85.13;18.36;65.05
2022-04-09 18:43:20;85.1;18.17;64.7
2022-04-09 18:43:26;84.79;18.51;65.32
2022-04-09 18:43:32;84.79;18.15;64.66
2022-04-09 18:43:39;84.64;18.45;65.21
2022-04-09 18:43:45;84.27;18.51;65.32
2022-04-09 18:43:52;84.08;18.51;65.32
2022-04-09 18:43:58;84.52;18.58;65.44
2022-04-09 18:44:04;83.91001;18.28;64.9
2022-04-09 18:44:11;83.71;18.21;64.78
2022-04-09 18:44:17;83.96;18.3;64.94
2022-04-09 18:44:24;83.69;18.56;65.4
2022-04-09 18:44:30;83.83;18.23;64.82
2022-04-09 18:44:36;83.69;18.53;65.36
2022-04-09 18:44:43;83.32;18.34;65.01
2022-04-09 18:44:49;83.74;18.43;65.17
2022-04-09 18:44:56;83.69;18.34;65.01
2022-04-09 18:45:02;83.86001;18.51;65.32
2022-04-09 18:45:08;83.25;18.53;65.36
2022-04-09 18:45:15;83.91001;18.45;65.21
2022-04-09 18:45:21;83.13;18.51;65.32
2022-04-09 18:45:28;83.57;18.43;65.17
2022-04-09 18:45:34;83.08001;18.64;65.55
2022-04-09 18:45:40;83.57;18.64;65.55
2022-04-09 18:45:47;83.49;18.19;64.74
2022-04-09 18:45:53;83.64;18.47;65.24
2022-04-09 18:46:00;83.37001;18.21;64.78
2022-04-09 18:46:06;83.30001;18.23;64.82
2022-04-09 18:46:12;82.93;18.34;65.01
2022-04-09 18:46:19;83.37001;18.51;65.32
2022-04-09 18:46:25;83.32;18.06;64.51
2022-04-09 18:46:32;82.64;18.06;64.51
2022-04-09 18:46:38;83.18;18.19;64.74
2022-04-09 18:46:44;83.05;18.0;64.39
2022-04-09 18:46:51;82.83;18.0;64.39
2022-04-09 18:46:57;83.18;18.3;64.94
2022-04-09 18:47:04;82.86;18.21;64.78
2022-04-09 18:47:10;83.35;17.72;63.89
2022-04-09 18:47:16;82.81;18.28;64.9
2022-04-09 18:47:23;82.57;18.4;65.13
2022-04-09 18:47:29;83.05;18.49;65.28
2022-04-09 18:47:36;82.66001;18.34;65.01
2022-04-09 18:47:42;82.86;18.34;65.01
2022-04-09 18:47:48;82.22;18.28;64.9
2022-04-09 18:47:55;82.57;18.66;65.59
2022-04-09 18:48:01;82.74;18.4;65.13
2022-04-09 18:48:08;82.52;18.38;65.09
2022-04-09 18:48:14;82.08;18.51;65.32
2022-04-09 18:48:20;82.42;18.62;65.52
2022-04-09 18:48:27;81.81;18.28;64.9
2022-04-09 18:48:33;81.66;18.62;65.52
2022-04-09 18:48:40;81.69001;18.38;65.09
2022-04-09 18:48:46;81.27;18.28;64.9
2022-04-09 18:48:52;81.56;18.53;65.36
2022-04-09 18:48:59;81.42;18.32;64.97
2022-04-09 18:49:05;80.81;18.36;65.05
2022-04-09 18:49:12;81.47;18.36;65.05
2022-04-09 18:49:18;80.9;18.34;65.01
2022-04-09 18:49:24;80.49;18.45;65.21
2022-04-09 18:49:31;79.98001;18.58;65.44
2022-04-09 18:49:37;80.05;18.17;64.7
2022-04-09 18:49:44;80.2;18.28;64.9
2022-04-09 18:49:50;79.83;18.47;65.24
2022-04-09 18:49:56;79.63;18.51;65.32
2022-04-09 18:50:03;79.46;18.23;64.82
2022-04-09 18:50:09;78.46;18.32;64.97
2022-04-09 18:50:16;78.58;18.04;64.47
2022-04-09 18:50:22;78.27;18.15;64.66
2022-04-09 18:50:28;78.34;18.02;64.43
2022-04-09 18:50:35;78.14;18.23;64.82
2022-04-09 18:50:41;76.97;18.19;64.74
2022-04-09 18:50:48;77.02;19.05;66.29
2022-04-09 18:50:54;76.75;18.32;64.97
2022-04-09 18:51:01;76.68;17.87;64.16
2022-04-09 18:51:07;76.02;18.15;64.66
2022-04-09 18:51:13;76.22;17.95;64.32
2022-04-09 18:51:20;75.36;18.3;64.94
2022-04-09 18:51:26;75.41;18.32;64.97
2022-04-09 18:51:33;75.46;18.17;64.7
2022-04-09 18:51:39;75.17;18.21;64.78
2022-04-09 18:51:45;74.82;18.13;64.63
2022-04-09 18:51:52;74.53;18.17;64.7
2022-04-09 18:51:58;74.63;18.19;64.74
2022-04-09 18:52:05;73.94001;18.23;64.82
2022-04-09 18:52:11;74.36;18.08;64.55
2022-04-09 18:52:17;73.89;18.28;64.9
2022-04-09 18:52:24;73.87001;18.17;64.7
2022-04-09 18:52:30;73.89;18.19;64.74
2022-04-09 18:52:37;73.19;18.23;64.82
2022-04-09 18:52:43;73.28;18.34;65.01
2022-04-09 18:52:49;73.21;18.43;65.17
2022-04-09 18:52:56;73.09;18.47;65.24
2022-04-09 18:53:02;72.72;18.21;64.78
2022-04-09 18:53:09;73.06;18.15;64.66
2022-04-09 18:53:15;72.87;18.19;64.74
2022-04-09 18:53:21;72.72;18.38;65.09
2022-04-09 18:53:28;71.94;18.32;64.97
2022-04-09 18:53:34;72.06;18.36;65.05
2022-04-09 18:53:41;71.89;18.23;64.82
2022-04-09 18:53:47;71.6;18.25;64.86
2022-04-09 18:53:53;71.75;18.02;64.43
2022-04-09 18:54:00;71.55;18.06;64.51
2022-04-09 18:54:06;71.53;18.3;64.94
2022-04-09 18:54:13;71.18;18.36;65.05
2022-04-09 18:54:19;71.16001;18.36;65.05
2022-04-09 18:54:25;71.11;18.1;64.59
2022-04-09 18:54:32;70.53;18.04;64.47
2022-04-09 18:54:38;70.97;18.0;64.39
2022-04-09 18:54:45;70.97;18.21;64.78
2022-04-09 18:54:51;70.7;18.47;65.24
2022-04-09 18:54:57;70.79;18.28;64.9
2022-04-09 18:55:04;70.45;18.45;65.21
2022-04-09 18:55:10;70.16;18.49;65.28
2022-04-09 18:55:17;70.09;18.45;65.21
2022-04-09 18:55:23;69.79;18.64;65.55
2022-04-09 18:55:29;69.87;18.45;65.21
2022-04-09 18:55:36;69.84;18.45;65.21
2022-04-09 18:55:42;69.5;18.45;65.21
2022-04-09 18:55:49;69.57;18.28;64.9
2022-04-09 18:55:55;69.43;18.62;65.52
2022-04-09 18:56:01;69.3;18.49;65.28
2022-04-09 18:56:08;69.3;18.28;64.9
2022-04-09 18:56:14;68.91;18.53;65.36
2022-04-09 18:56:21;68.82;18.3;64.94
2022-04-09 18:56:27;68.87001;18.23;64.82
2022-04-09 18:56:33;68.74;18.17;64.7
2022-04-09 18:56:40;68.77;18.32;64.97
2022-04-09 18:56:46;68.5;18.21;64.78
2022-04-09 18:56:53;68.62;18.19;64.74
2022-04-09 18:56:59;68.33;18.02;64.43
2022-04-09 18:57:05;68.03;18.0;64.39
2022-04-09 18:57:12;67.99;18.19;64.74
2022-04-09 18:57:18;67.86;18.28;64.9
2022-04-09 18:57:25;68.08;18.23;64.82
2022-04-09 18:57:31;67.81;18.19;64.74
2022-04-09 18:57:37;67.91;18.3;64.94
2022-04-09 18:57:44;67.74;18.4;65.13
2022-04-09 18:57:50;67.52;18.32;64.97
2022-04-09 18:57:57;67.3;18.25;64.86
2022-04-09 18:58:03;67.59;18.4;65.13
2022-04-09 18:58:10;67.52;18.3;64.94
2022-04-09 18:58:16;66.76;18.13;64.63
2022-04-09 18:58:22;65.76;18.08;64.55
2022-04-09 18:58:29;66.76;18.19;64.74
2022-04-09 18:58:35;66.94;18.04;64.47
2022-04-09 18:58:42;66.54;18.28;64.9
2022-04-09 18:58:48;66.47;18.36;65.05
2022-04-09 18:58:54;66.5;18.1;64.59
2022-04-09 18:59:01;66.42;17.98;64.36
2022-04-09 18:59:07;65.93;18.1;64.59
2022-04-09 18:59:14;65.91001;18.17;64.7
2022-04-09 18:59:20;65.71;18.1;64.59
2022-04-09 18:59:26;65.89;18.36;65.05
2022-04-09 18:59:33;65.57;18.45;65.21
2022-04-09 18:59:39;66.03;18.28;64.9
2022-04-09 18:59:46;65.86;18.15;64.66
2022-04-09 18:59:52;65.54;18.15;64.66
2022-04-09 18:59:58;65.69;17.93;64.28
2022-04-09 19:00:05;65.32;18.19;64.74
2022-04-09 19:00:11;65.64;18.36;65.05
2022-04-09 19:00:18;65.32;18.36;65.05
2022-04-09 19:00:24;65.49;18.13;64.63
2022-04-09 19:00:30;65.45;18.06;64.51
2022-04-09 19:00:37;65.06;18.45;65.21
2022-04-09 19:00:43;65.54;18.36;65.05
2022-04-09 19:00:50;65.49;18.06;64.51
2022-04-09 19:00:56;65.25;18.19;64.74
2022-04-09 19:01:02;65.18;18.28;64.9
2022-04-09 19:01:09;64.96;18.02;64.43
2022-04-09 19:01:15;65.13;18.36;65.05
2022-04-09 19:01:22;65.37;18.19;64.74
2022-04-09 19:01:28;65.01;18.47;65.24
2022-04-09 19:01:34;65.23;18.28;64.9
2022-04-09 19:01:41;65.1;18.25;64.86
2022-04-09 19:01:47;65.2;18.32;64.97
2022-04-09 19:01:54;65.06;18.23;64.82
2022-04-09 19:02:00;64.91001;18.15;64.66
2022-04-09 19:02:06;64.91001;18.25;64.86
2022-04-09 19:02:13;64.69;18.23;64.82
2022-04-09 19:02:19;64.69;18.21;64.78
2022-04-09 19:02:26;64.76;18.36;65.05
